studentId,firstName,lastName,DOB,class,score,status,photoPath
377.0,Rfhhfqu,Ivmgbuwt,2000-05-22,Class3,92.0,1.0,
378.0,Wfzzs,Wcg,2008-12-19,Class4,78.0,1.0,
379.0,Izmtvqme,Eazeabcw,2000-12-21,Class5,95.0,1.0,
380.0,Xknwolbx,Mlab,2005-04-19,Class4,68.0,1.0,
381.0,Uhjuabt,Zft,2008-03-03,Class5,86.0,1.0,
382.0,Jvvbvvr,Rlbmnaxi,2009-07-22,Class5,69.0,1.0,
383.0,Lobywms,Fdkx,2000-05-09,Class4,68.0,1.0,
384.0,Zvra,Ucogazm,2007-06-11,Class2,84.0,1.0,
385.0,Vsaco,Tfucyo,2000-02-29,Class5,70.0,1.0,
386.0,Xmruadlf,Unmmkc,2002-04-24,Class3,85.0,1.0,
387.0,Mnqvzi,Kcddq,2000-09-11,Class2,70.0,1.0,
388.0,Ysn,Hws,2008-02-21,Class3,84.0,1.0,
389.0,Esfuijnt,Qsrxlzn,2010-08-07,Class2,85.0,1.0,
390.0,Hsgzx,Irz,2007-01-11,Class3,77.0,1.0,
391.0,Dzyu,Bvi,2001-01-25,Class3,76.0,1.0,
392.0,Emaessrv,Ktmepifw,2006-08-22,Class1,74.0,1.0,
393.0,Ndugsy,Dyqmf,2003-11-03,Class2,76.0,1.0,
394.0,Zpw,Qjjl,2003-09-26,Class3,88.0,1.0,
395.0,Kidnnlfz,Wdbssj,2007-04-07,Class1,88.0,1.0,
396.0,Syhm,Ucbt,2002-07-24,Class5,95.0,1.0,
397.0,Ihay,Nvungom,2005-06-10,Class3,80.0,1.0,
398.0,Xufi,Ytwepwc,2002-02-07,Class3,73.0,1.0,
399.0,Litggw,Xgfkyqs,2001-08-10,Class2,67.0,1.0,
400.0,Lmc,Mdh,2000-05-14,Class2,76.0,1.0,
401.0,Kgztu,Lkywvj,2009-07-25,Class1,95.0,1.0,
402.0,Taj,Jdjpvvxd,2008-08-23,Class1,89.0,1.0,
403.0,Rkgr,Znrp,2005-10-23,Class2,85.0,1.0,
404.0,Vpcaw,Khlxli,2002-09-27,Class4,79.0,1.0,
405.0,Wxunz,Faozx,2001-05-27,Class5,81.0,1.0,
406.0,Ruovfi,Bsfmfu,2008-06-17,Class2,70.0,1.0,
407.0,Vqvwo,Btgkzgo,2006-11-09,Class2,69.0,1.0,
408.0,Dxtzkkv,Ykd,2010-06-19,Class5,74.0,1.0,
409.0,Vowls,Rwh,2006-04-12,Class1,80.0,1.0,
410.0,Oiat,Vwbptxw,2001-05-13,Class4,74.0,1.0,
411.0,Fqac,Grjrd,2009-12-31,Class4,82.0,1.0,
412.0,Skvbols,Kjing,2001-03-10,Class2,91.0,1.0,
413.0,Wajmbs,Wkiyrb,2001-03-04,Class4,90.0,1.0,
414.0,Yjk,Rhx,2007-05-02,Class2,80.0,1.0,
415.0,Kkwerr,Rjp,2003-04-11,Class3,88.0,1.0,
416.0,Iqpgv,Ckiy,2003-08-10,Class3,65.0,1.0,
417.0,Mbgimu,Coirsjzf,2002-05-12,Class2,65.0,1.0,
418.0,Llbcoaeg,Zfjqmgf,2003-04-16,Class4,72.0,1.0,
419.0,Qeea,Cxxjtbzq,2005-07-17,Class4,74.0,1.0,
420.0,Ifwpjjpz,Inbr,2009-03-09,Class2,93.0,1.0,
421.0,Iss,Bbah,2008-03-10,Class5,77.0,1.0,
422.0,Rwpbu,Nbpoprs,2004-09-26,Class4,95.0,1.0,
423.0,Hvdqlzvh,Zoitel,2002-08-11,Class5,71.0,1.0,
424.0,Iayvnblt,Xhkduyo,2008-08-09,Class3,80.0,1.0,
425.0,Vccbq,Spisqai,2005-09-03,Class2,65.0,1.0,
426.0,Fxgz,Wibex,2005-11-19,Class3,89.0,1.0,
427.0,Igjmwrpa,Juheru,2007-10-28,Class5,86.0,1.0,
428.0,Poktfwqj,Taqz,2008-05-08,Class3,66.0,1.0,
429.0,Lse,Gqkn,2007-08-30,Class1,65.0,1.0,
430.0,Yjby,Skr,2001-08-31,Class2,84.0,1.0,
431.0,Xhi,Icpk,2005-01-02,Class5,82.0,1.0,
432.0,Szsjpc,Jptq,2006-01-11,Class2,86.0,1.0,
433.0,Lrfh,Lfycbj,2001-11-11,Class2,94.0,1.0,
434.0,Hrrmlak,Xpqdpqzf,2010-07-08,Class2,92.0,1.0,
435.0,Bbobkmbr,Fiwk,2001-03-03,Class4,69.0,1.0,
436.0,Rzgkh,Tzbr,2006-04-07,Class5,66.0,1.0,
437.0,Iyw,Yafmze,2008-11-21,Class1,73.0,1.0,
438.0,Zii,Lvfime,2005-09-20,Class4,67.0,1.0,
439.0,Msofguo,Xwerhga,2000-03-10,Class3,65.0,1.0,
440.0,Azc,Ltjgue,2002-11-23,Class3,74.0,1.0,
441.0,Bqg,Aagn,2007-01-26,Class2,94.0,1.0,
442.0,Oyv,Dhmkw,2001-11-14,Class4,91.0,1.0,
443.0,Hhzgncj,Fdvvfmzb,2010-02-06,Class1,81.0,1.0,
444.0,Nox,Ybh,2010-03-28,Class1,95.0,1.0,
445.0,Hdnatbqq,Ynypdiij,2003-05-06,Class2,70.0,1.0,
446.0,Uwyk,Nqchhb,2008-01-07,Class4,74.0,1.0,
447.0,His,Bmgxrnz,2006-01-27,Class4,67.0,1.0,
448.0,Cuua,Ilmv,2010-11-10,Class2,79.0,1.0,
449.0,Bynpvngu,Rmpu,2001-10-24,Class2,72.0,1.0,
450.0,Bbp,Rldui,2005-09-17,Class4,76.0,1.0,
451.0,Mqqevq,Bxeblv,2001-11-15,Class1,65.0,1.0,
452.0,Mlch,Kclde,2010-02-09,Class1,79.0,1.0,
453.0,Hyf,Sfxyvsvb,2004-07-17,Class2,91.0,1.0,
454.0,Vndeithr,Xojwypoz,2001-04-19,Class5,65.0,1.0,
455.0,Odfcz,Ovlx,2010-06-29,Class1,68.0,1.0,
456.0,Jtxzgpwr,Nqgogfxy,2010-07-25,Class3,86.0,1.0,
457.0,Nfcxro,Hsvzydx,2010-06-03,Class3,70.0,1.0,
458.0,Badpi,Cmyehvmf,2004-07-05,Class4,67.0,1.0,
459.0,Bmxih,Nvihq,2006-05-26,Class2,68.0,1.0,
460.0,Ogbtcp,Pvachoo,2007-06-08,Class4,92.0,1.0,
461.0,Jozjrn,Pmtvzvd,2002-01-01,Class3,91.0,1.0,
462.0,Uoztl,Vzjfkvyb,2004-04-12,Class3,94.0,1.0,
463.0,Osjdup,Kxw,2008-11-13,Class4,69.0,1.0,
464.0,Xwc,Lxg,2004-02-07,Class5,75.0,1.0,
465.0,Dwfzupwo,Tff,2008-02-14,Class5,82.0,1.0,
466.0,Omferk,Qptcgmyg,2004-04-28,Class3,91.0,1.0,
467.0,Lxrlwt,Fws,2001-09-14,Class3,70.0,1.0,
468.0,Nhipy,Lsxutn,2007-11-20,Class1,67.0,1.0,
469.0,Ofd,Ecneu,2008-06-03,Class5,79.0,1.0,
470.0,Ewe,Juqld,2010-06-25,Class4,65.0,1.0,
471.0,Hve,Ldpnwlr,2000-07-22,Class2,66.0,1.0,
472.0,Epmmmwj,Vlay,2010-09-17,Class3,65.0,1.0,
473.0,Atfhpl,Gleudpfv,2003-10-19,Class4,95.0,1.0,
474.0,Tuvvor,Hfxdotvr,2005-01-03,Class2,93.0,1.0,
475.0,Fcsht,Robzco,2004-09-25,Class2,84.0,1.0,
476.0,Zxu,Bumbe,2000-10-29,Class4,95.0,1.0,
477.0,Krnvk,Icukwxx,2009-03-04,Class3,70.0,1.0,
478.0,Lajnujph,Aowefm,2010-07-07,Class2,80.0,1.0,
479.0,Cnf,Iuetbttb,2006-11-14,Class5,85.0,1.0,
480.0,Wigiu,Vadc,2009-05-17,Class3,83.0,1.0,
481.0,Kkh,Cegnz,2005-05-01,Class3,88.0,1.0,
482.0,Wrrr,Cgbeajqy,2007-03-29,Class3,95.0,1.0,
483.0,Anlex,Lzdxy,2010-08-22,Class5,67.0,1.0,
484.0,Aublj,Mrchdcpe,2000-09-22,Class2,87.0,1.0,
485.0,Cjryjcpm,Rouziy,2000-05-31,Class3,82.0,1.0,
486.0,Xlupwaiq,Syyboydj,2010-12-07,Class5,73.0,1.0,
487.0,Upcus,Uxznsb,2009-04-01,Class3,87.0,1.0,
488.0,Tct,Olpdvnl,2004-04-27,Class4,84.0,1.0,
489.0,Dtzqnk,Dnxdbp,2003-12-12,Class3,81.0,1.0,
490.0,Pec,Bzmg,2002-08-12,Class4,71.0,1.0,
491.0,Bobczr,Dbc,2005-03-03,Class3,88.0,1.0,
492.0,Eoqajrf,Qfhwltxs,2003-05-14,Class5,91.0,1.0,
493.0,Akaxb,Ylrejkj,2009-07-25,Class1,93.0,1.0,
494.0,Vehqwacq,Xrkxixx,2010-07-21,Class3,80.0,1.0,
495.0,Bheovgab,Djhzjc,2007-10-04,Class2,86.0,1.0,
496.0,Noptx,Uhxrqq,2003-03-20,Class3,66.0,1.0,
497.0,Zmzca,Ufz,2008-10-29,Class5,88.0,1.0,
498.0,Bere,Vsd,2006-12-28,Class2,71.0,1.0,
499.0,Jerjdnl,Sdcuthm,2000-02-25,Class2,65.0,1.0,
500.0,Vsj,Tdx,2008-04-11,Class1,90.0,1.0,
501.0,Oghar,Otji,2008-06-05,Class5,71.0,1.0,
502.0,Ckqhf,Rvu,2005-07-26,Class5,89.0,1.0,
503.0,Ibq,Qnfkogx,2004-08-30,Class3,91.0,1.0,
504.0,Pqxgxey,Hxksdkmi,2008-05-31,Class4,65.0,1.0,
505.0,Yomnbnkk,Vncigap,2006-04-23,Class5,80.0,1.0,
506.0,Fulo,Uvgxcd,2006-07-23,Class5,94.0,1.0,
507.0,Apzvkuc,Tapoim,2010-07-09,Class3,75.0,1.0,
508.0,Qzmnt,Etwqny,2007-06-07,Class2,80.0,1.0,
509.0,Qlivepm,Inm,2008-01-22,Class4,86.0,1.0,
510.0,Baxrxp,Xcubr,2008-01-16,Class4,92.0,1.0,
511.0,Rgamj,Pnuw,2009-12-19,Class5,78.0,1.0,
512.0,Flqszg,Ulpzum,2004-06-24,Class4,74.0,1.0,
513.0,Vuaclgj,Dfcszbf,2004-11-17,Class4,73.0,1.0,
514.0,Cglkyzu,Mydms,2002-12-11,Class2,87.0,1.0,
515.0,Mgqt,Gcf,2003-11-23,Class5,88.0,1.0,
516.0,Ldjvscpm,Kfxy,2003-11-01,Class4,91.0,1.0,
517.0,Myvi,Yswla,2004-08-07,Class1,91.0,1.0,
518.0,Kggabn,Djiycog,2008-10-27,Class3,89.0,1.0,
519.0,Npsjcu,Nfnacu,2004-09-09,Class3,68.0,1.0,
520.0,Qsalaz,Rzrvlzu,2002-01-24,Class5,79.0,1.0,
521.0,Gqkgpad,Pkorop,2001-08-16,Class2,93.0,1.0,
522.0,Udnwdg,Pxpuaaqq,2004-05-19,Class4,70.0,1.0,
523.0,Fvw,Fgmlm,2009-07-29,Class1,92.0,1.0,
524.0,Esryyxl,Xzatimo,2002-01-16,Class5,80.0,1.0,
525.0,Saieaag,Bjurrk,2006-07-19,Class1,67.0,1.0,
526.0,Xjetmcf,Qjikyz,2007-12-03,Class3,94.0,1.0,
527.0,Xal,Warrdtpw,2008-11-22,Class3,84.0,1.0,
528.0,Vhu,Wjxoxbc,2003-08-08,Class1,95.0,1.0,
529.0,Gpg,Uhi,2005-03-23,Class3,81.0,1.0,
530.0,Bxnzat,Comve,2008-07-19,Class3,80.0,1.0,
531.0,Yiqggty,Cixo,2004-07-24,Class4,68.0,1.0,
532.0,Crouslx,Hwijo,2006-01-11,Class5,88.0,1.0,
533.0,Axlyv,Mwxfqkoj,2005-11-07,Class4,65.0,1.0,
534.0,Agzompcp,Jbttfdsy,2010-01-11,Class1,77.0,1.0,
535.0,Abjw,Aqmv,2010-10-22,Class1,67.0,1.0,
536.0,Uhmkuyms,Ppt,2003-04-08,Class2,92.0,1.0,
537.0,Dpsb,Iwzixsk,2003-04-19,Class2,71.0,1.0,
538.0,Haqomf,Uoaxkou,2006-04-19,Class4,70.0,1.0,
539.0,Sqpj,Dikva,2005-04-02,Class2,73.0,1.0,
540.0,Ggv,Ytul,2000-01-01,Class4,92.0,1.0,
541.0,Bsqfp,Hbfpu,2002-07-03,Class5,88.0,1.0,
542.0,Hfpt,Ytqqkkvy,2008-10-16,Class2,79.0,1.0,
543.0,Irgl,Mmsu,2010-09-02,Class3,72.0,1.0,
544.0,Kbqm,Gyfh,2004-03-31,Class5,80.0,1.0,
545.0,Fwvv,Mmiwj,2009-09-13,Class5,88.0,1.0,
546.0,Regucd,Ohpxf,2009-03-14,Class3,65.0,1.0,
547.0,Dvfzxdh,Oedko,2010-06-14,Class1,70.0,1.0,
548.0,Kqhsbgwd,Wcvuoq,2009-05-16,Class4,83.0,1.0,
549.0,Zql,Qmxivylg,2000-12-26,Class5,70.0,1.0,
550.0,Anbwryd,Vrdl,2004-04-16,Class5,89.0,1.0,
551.0,Ebuzz,Qtpikgl,2005-01-29,Class5,78.0,1.0,
552.0,Fsuvlp,Yty,2009-07-14,Class1,83.0,1.0,
553.0,Lmxewsha,Toq,2007-05-08,Class4,95.0,1.0,
554.0,Qijbm,Xzyxl,2007-06-24,Class3,93.0,1.0,
555.0,Ssgpd,Nkuuise,2003-05-20,Class4,91.0,1.0,
556.0,Izpjdfpx,Qlu,2004-10-08,Class5,82.0,1.0,
557.0,Apape,Khwdsvm,2003-04-24,Class2,89.0,1.0,
558.0,Mvhp,Biyyd,2005-09-15,Class1,94.0,1.0,
559.0,Vqs,Yin,2002-06-27,Class3,85.0,1.0,
560.0,Jjy,Gnjmk,2003-04-11,Class2,89.0,1.0,
561.0,Btmswuf,Ayxckds,2005-11-25,Class2,86.0,1.0,
562.0,Epltee,Aer,2001-12-20,Class5,93.0,1.0,
563.0,Nbsai,Jozmardy,2006-07-20,Class3,81.0,1.0,
564.0,Zirogy,Mtfytdb,2008-08-09,Class1,82.0,1.0,
565.0,Ewyxgss,Eqjco,2009-07-30,Class4,65.0,1.0,
566.0,Lpfhn,Bhfb,2003-04-14,Class1,86.0,1.0,
567.0,Tqsk,Nuux,2007-01-03,Class4,77.0,1.0,
568.0,Sdgi,Ylff,2009-03-21,Class2,77.0,1.0,
569.0,Oblmygzg,Obhqok,2001-12-27,Class3,79.0,1.0,
570.0,Vzprorxf,Shb,2005-11-28,Class1,86.0,1.0,
571.0,Yjet,Mnglo,2003-04-10,Class1,74.0,1.0,
572.0,Nrw,Mepexqs,2001-10-17,Class1,85.0,1.0,
573.0,Kri,Whbsyu,2000-06-07,Class5,69.0,1.0,
574.0,Qwhcrnxm,Hsxl,2009-10-17,Class2,91.0,1.0,
575.0,Sqxhu,Cvhjasmi,2002-11-22,Class2,83.0,1.0,
576.0,Qkyiyvcp,Ubtsromh,2003-09-22,Class5,93.0,1.0,
577.0,Chuxzboy,Bwj,2004-03-22,Class4,82.0,1.0,
578.0,Efuztex,Pmaj,2009-02-15,Class4,88.0,1.0,
579.0,Adgfp,Vhxrjfv,2003-05-11,Class1,95.0,1.0,
580.0,Ktigcfmt,Zolzplk,2004-02-18,Class1,77.0,1.0,
581.0,Ime,Vqsrjf,2005-03-04,Class2,68.0,1.0,
582.0,Wbttkgz,Jtja,2001-10-24,Class2,69.0,1.0,
583.0,Ffqjfar,Voawq,2010-11-09,Class5,78.0,1.0,
584.0,Ezp,Ghozfg,2009-10-08,Class1,87.0,1.0,
585.0,Zihcne,Bxgmzt,2007-07-30,Class3,69.0,1.0,
586.0,Bghexbeq,Mvjpop,2010-05-21,Class4,74.0,1.0,
587.0,Izvzvy,Dczutwp,2004-12-04,Class3,91.0,1.0,
588.0,Gxtiz,Whmrqo,2005-10-21,Class3,80.0,1.0,
589.0,Eqq,Lye,2006-01-01,Class4,85.0,1.0,
590.0,Jeodg,Cjte,2000-06-01,Class2,90.0,1.0,
591.0,Vzp,Inw,2004-09-28,Class3,85.0,1.0,
592.0,Eidjltfo,Axmkv,2001-06-04,Class4,75.0,1.0,
593.0,Vjvq,Yfq,2002-08-03,Class4,82.0,1.0,
594.0,Fsxkrsxy,Bfwuisrq,2004-10-14,Class5,74.0,1.0,
595.0,Ahlbea,Mse,2001-12-19,Class4,91.0,1.0,
596.0,Zdu,Zsx,2009-09-28,Class1,82.0,1.0,
597.0,Maban,Csakqtd,2002-08-02,Class5,92.0,1.0,
598.0,Jkxtpr,Jrg,2006-03-05,Class1,79.0,1.0,
599.0,Eysrm,Uzyell,2008-10-29,Class5,85.0,1.0,
600.0,Gbrx,Dzqwaxtk,2009-01-09,Class3,69.0,1.0,
601.0,Wsw,Xypeyl,2009-02-10,Class2,76.0,1.0,
602.0,Xbc,Mudgwkh,2006-05-13,Class5,84.0,1.0,
603.0,Agpx,Jkgazcl,2007-06-10,Class5,69.0,1.0,
604.0,Aerxk,Dqpvlih,2006-08-23,Class2,77.0,1.0,
605.0,Dfj,Cqxqf,2007-01-05,Class4,69.0,1.0,
606.0,Cpw,Rij,2004-03-27,Class4,80.0,1.0,
607.0,Untbs,Zslugg,2005-11-06,Class1,85.0,1.0,
608.0,Kfs,Ppnwhzi,2002-11-25,Class3,67.0,1.0,
609.0,Qlomdiy,Vmmddjxe,2009-07-16,Class1,93.0,1.0,
610.0,Zlioyk,Ehdpjisw,2001-12-08,Class4,79.0,1.0,
611.0,Nwh,Nwamokeg,2008-07-22,Class4,87.0,1.0,
612.0,Cpl,Ewfja,2009-03-20,Class4,81.0,1.0,
613.0,Ujry,Lyi,2010-09-21,Class5,65.0,1.0,
614.0,Colko,Ksugia,2000-04-12,Class3,84.0,1.0,
615.0,Tud,Fpweebw,2004-04-23,Class4,86.0,1.0,
616.0,Fydh,Ukssmhg,2001-11-17,Class3,67.0,1.0,
617.0,Oywwo,Xejecf,2004-02-19,Class5,94.0,1.0,
618.0,Lgrvtd,Cield,2003-07-13,Class4,80.0,1.0,
619.0,Nfsjekw,Dhw,2010-04-11,Class3,66.0,1.0,
620.0,Aeazbs,Feq,2008-06-29,Class4,87.0,1.0,
621.0,Wpcpn,Cqrcrlmv,2002-07-01,Class1,86.0,1.0,
622.0,Diozlydq,Nbcyxb,2009-09-26,Class4,81.0,1.0,
623.0,Bxaoud,Bgx,2007-10-16,Class1,90.0,1.0,
624.0,Ddy,Neow,2004-03-09,Class2,68.0,1.0,
625.0,Yuhwrfco,Befhc,2000-08-27,Class2,69.0,1.0,
626.0,Lebjvdxw,Lvlvqy,2010-08-22,Class2,66.0,1.0,
627.0,Stjqbsub,Sypieoz,2001-10-24,Class5,78.0,1.0,
628.0,Vzcp,Gfnpbx,2008-03-18,Class3,91.0,1.0,
629.0,Csmn,Bkv,2005-08-13,Class3,85.0,1.0,
630.0,Erlaylwa,Qoixhn,2003-02-19,Class3,72.0,1.0,
631.0,Wat,Juxpjkr,2003-02-14,Class5,78.0,1.0,
632.0,Eryzqtzz,Hpnpy,2010-01-29,Class2,80.0,1.0,
633.0,Losypes,Abljhi,2007-08-17,Class1,67.0,1.0,
634.0,Dfyz,Fkzzpy,2004-02-20,Class3,84.0,1.0,
635.0,Pepuu,Cay,2001-12-17,Class4,73.0,1.0,
636.0,Hcnv,Hoeocmty,2001-05-12,Class5,68.0,1.0,
637.0,Mqisfuhi,Cuy,2008-09-22,Class5,77.0,1.0,
638.0,Rbwgth,Axt,2003-05-02,Class4,81.0,1.0,
639.0,Crzcb,Zehwarj,2003-04-30,Class3,80.0,1.0,
640.0,Dsgwyc,Ohzozg,2004-05-04,Class2,79.0,1.0,
641.0,Xnmuemoy,Pyonewi,2002-03-20,Class5,82.0,1.0,
642.0,Onwur,Iwubrmll,2005-05-03,Class1,93.0,1.0,
643.0,Cvvct,Knuo,2000-06-25,Class3,81.0,1.0,
644.0,Mqqt,Hdrzn,2003-03-30,Class2,66.0,1.0,
645.0,Ffwseg,Vvvmvh,2002-11-04,Class2,77.0,1.0,
646.0,Pzfhls,Wjfspv,2007-11-15,Class4,82.0,1.0,
647.0,Kozsvx,Qdoco,2007-03-10,Class1,69.0,1.0,
648.0,Hcmwulpg,Ytlcvxda,2009-04-27,Class5,65.0,1.0,
649.0,Geslu,Znw,2005-11-19,Class1,67.0,1.0,
650.0,Bpsl,Ixzcc,2008-01-27,Class4,77.0,1.0,
651.0,Gzrfy,Zrcrcvp,2003-03-08,Class2,91.0,1.0,
652.0,Vnaupf,Ial,2002-12-13,Class1,81.0,1.0,
653.0,Kmtjq,Gvdezv,2009-09-02,Class3,77.0,1.0,
654.0,Ybrnp,Gne,2002-06-08,Class1,90.0,1.0,
655.0,Rcoyff,Dwm,2003-12-28,Class3,68.0,1.0,
656.0,Nzty,Chojd,2000-02-21,Class5,65.0,1.0,
657.0,Mzmxeti,Zedi,2004-01-29,Class2,70.0,1.0,
658.0,Mhzsqse,Hga,2002-05-22,Class4,67.0,1.0,
659.0,Awldlpf,Pbmecij,2007-05-18,Class4,71.0,1.0,
660.0,Gvejn,Wxx,2001-12-31,Class5,81.0,1.0,
661.0,Plqhs,Wauoyyh,2002-12-21,Class4,88.0,1.0,
662.0,Ktmjmx,Quu,2002-03-02,Class5,70.0,1.0,
663.0,Ybgwf,Nkf,2004-02-19,Class2,86.0,1.0,
664.0,Kel,Mronje,2003-08-18,Class5,72.0,1.0,
665.0,Annzu,Klbnooqh,2002-07-16,Class4,80.0,1.0,
666.0,Xhmm,Rqi,2006-11-16,Class3,81.0,1.0,
667.0,Ithh,Otzaxccy,2009-01-12,Class4,93.0,1.0,
668.0,Eqcb,Zrmqnrn,2006-07-31,Class5,77.0,1.0,
669.0,Wtx,Compn,2005-02-19,Class5,74.0,1.0,
670.0,Gkmd,Vosrj,2006-05-13,Class1,94.0,1.0,
671.0,Omn,Zmbqjbsi,2001-10-26,Class2,93.0,1.0,
672.0,Anuajpy,Dbvez,2009-02-23,Class2,69.0,1.0,
673.0,Vvtlhgh,Ygn,2010-11-21,Class1,87.0,1.0,
674.0,Qteybst,Fxzjl,2006-08-26,Class5,69.0,1.0,
675.0,Dvtr,Cxlkn,2000-07-27,Class1,66.0,1.0,
676.0,Taiio,Ruhlm,2005-04-30,Class4,80.0,1.0,
677.0,Phwopq,Umhd,2007-10-06,Class2,66.0,1.0,
678.0,Jyoxjvjn,Ivymw,2001-10-31,Class3,67.0,1.0,
679.0,Yvntk,Qhjwyj,2001-11-08,Class4,92.0,1.0,
680.0,Uqsd,Nsxk,2010-07-20,Class1,93.0,1.0,
681.0,Mkwhrmlx,Uborozj,2008-02-28,Class3,83.0,1.0,
682.0,Smg,Gtj,2008-12-17,Class1,88.0,1.0,
683.0,Jlz,Uqo,2009-10-23,Class1,93.0,1.0,
684.0,Wcapke,Stvgbzmj,2003-07-29,Class3,82.0,1.0,
685.0,Whjwrg,Deht,2003-06-08,Class5,69.0,1.0,
686.0,Ljequ,Hbdsooqx,2006-10-11,Class1,85.0,1.0,
687.0,Tavba,Qcupdsh,2004-04-18,Class1,75.0,1.0,
688.0,Mrrhb,Shhpx,2001-01-10,Class2,92.0,1.0,
689.0,Kiuddbaq,Rjdwjuo,2005-05-04,Class5,71.0,1.0,
690.0,Rivyqw,Uhgup,2004-11-11,Class3,81.0,1.0,
691.0,Ppchj,Htj,2010-11-16,Class1,72.0,1.0,
692.0,Xfkoqbun,Teav,2004-01-22,Class1,81.0,1.0,
693.0,Wfrfd,Iqoyx,2005-03-29,Class3,80.0,1.0,
694.0,Pcpet,Fgwah,2010-09-07,Class3,72.0,1.0,
695.0,Hzvravm,Vpgvgp,2004-01-23,Class1,77.0,1.0,
696.0,Rimul,Urfvxaxq,2009-02-03,Class3,74.0,1.0,
697.0,Ceafsb,Nmkmsm,2006-03-11,Class5,84.0,1.0,
698.0,Pcgtnufp,Nbycrjsg,2002-10-25,Class3,71.0,1.0,
699.0,Jdmmsh,Gncnsy,2009-06-10,Class5,67.0,1.0,
700.0,Dxedov,Fysq,2003-03-13,Class2,72.0,1.0,
701.0,Ayjurbf,Twgdbp,2008-10-10,Class1,81.0,1.0,
702.0,Ixuxohk,Rrow,2010-03-21,Class2,92.0,1.0,
703.0,Xguxr,Avn,2005-06-19,Class5,67.0,1.0,
704.0,Slvziayu,Ijvktgap,2003-03-29,Class5,75.0,1.0,
705.0,Fgxpadtz,Tzrslgxc,2006-10-27,Class5,77.0,1.0,
706.0,Pmeto,Nqhykx,2009-11-28,Class1,71.0,1.0,
707.0,Gow,Kofzybn,2005-01-23,Class1,77.0,1.0,
708.0,Wpul,Cke,2004-03-05,Class4,81.0,1.0,
709.0,Trjlohx,Pdnsvpsf,2010-04-08,Class3,94.0,1.0,
710.0,Digl,Kfvlmnzq,2000-03-27,Class3,71.0,1.0,
711.0,Vcij,Ohk,2010-08-03,Class2,88.0,1.0,
712.0,Rjo,Ecvavyqk,2003-06-08,Class1,82.0,1.0,
713.0,Hnddk,Jrypzjn,2010-02-15,Class2,72.0,1.0,
714.0,Smu,Egqfqhxv,2002-08-10,Class2,79.0,1.0,
715.0,Ibs,Siofzagg,2000-03-07,Class3,69.0,1.0,
716.0,Ppm,Gxfofdih,2009-03-31,Class3,69.0,1.0,
717.0,Tlqlqtuj,Mulfgjao,2009-06-16,Class4,90.0,1.0,
718.0,Hhof,Zdbwi,2001-11-07,Class2,90.0,1.0,
719.0,Hemx,Hhdde,2005-06-07,Class3,77.0,1.0,
720.0,Ptts,Nvfeocv,2004-10-19,Class3,69.0,1.0,
721.0,Azinzc,Hjpcs,2006-10-10,Class3,87.0,1.0,
722.0,Samcy,Vckxqo,2006-11-06,Class5,78.0,1.0,
723.0,Lwxavqkm,Mnhfml,2004-03-22,Class3,75.0,1.0,
724.0,Jev,Akxmfz,2010-01-06,Class5,94.0,1.0,
725.0,Wqx,Iws,2010-01-21,Class5,83.0,1.0,
726.0,Pqzavta,Ygdb,2006-04-17,Class4,73.0,1.0,
727.0,Zaq,Rhynqypz,2009-07-21,Class1,78.0,1.0,
728.0,Nurcxx,Nyr,2007-03-26,Class4,85.0,1.0,
729.0,Udyk,Gpjcf,2000-09-19,Class1,73.0,1.0,
730.0,Oxdaecf,Jcl,2002-03-27,Class1,79.0,1.0,
731.0,Xjhwbrmq,Idzxpoyc,2002-11-10,Class1,85.0,1.0,
732.0,Iteqfbdl,Lbo,2007-01-18,Class2,76.0,1.0,
733.0,Nvty,Ngpha,2010-10-07,Class1,72.0,1.0,
734.0,Vms,Utzm,2009-02-24,Class2,68.0,1.0,
735.0,Ieclvojy,Tpao,2008-05-12,Class3,95.0,1.0,
736.0,Lgx,Dtpvmhag,2006-05-24,Class3,83.0,1.0,
737.0,Mgcjsnu,Vxmzboj,2005-04-19,Class2,77.0,1.0,
738.0,Ldna,Lctr,2001-02-13,Class3,73.0,1.0,
739.0,Cfrvxa,Cnniiy,2003-05-20,Class5,89.0,1.0,
740.0,Ybvz,Pygy,2002-08-18,Class1,73.0,1.0,
741.0,Inwuyaj,Ggikiwa,2006-10-31,Class2,75.0,1.0,
742.0,Gwbk,Pjotv,2008-04-23,Class3,90.0,1.0,
743.0,Avrenxi,Crobzoup,2008-12-27,Class1,94.0,1.0,
744.0,Tisjqyw,Xhbdar,2000-02-24,Class5,81.0,1.0,
745.0,Bdnvda,Iwpwwh,2008-04-18,Class4,95.0,1.0,
746.0,Uds,Zjawdf,2003-02-23,Class4,80.0,1.0,
747.0,Pvotinn,Mkru,2004-09-02,Class4,80.0,1.0,
748.0,Vpzemxle,Shwppr,2002-07-20,Class5,71.0,1.0,
749.0,Ifoyvz,Ocnzimd,2008-05-20,Class1,86.0,1.0,
750.0,Klhiaxgt,Pboc,2010-04-01,Class3,67.0,1.0,
751.0,Fwiwqy,Zltyfeip,2001-01-07,Class2,91.0,1.0,
752.0,Scy,Sax,2008-06-25,Class5,95.0,1.0,
753.0,Tkovzg,Mcmngr,2006-10-27,Class4,74.0,1.0,
