studentId,firstName,lastName,DOB,class,score,status,photoPath
1171.0,Qucmayy,Ifdo,2010-09-10,Class2,78.0,1.0,
1172.0,Wmpm,Uzlvxfe,2007-05-11,Class1,94.0,1.0,
1173.0,Pialmgl,Bewnow,2001-08-16,Class1,88.0,1.0,
1174.0,Odvbwwm,Bueqqwn,2001-01-10,Class5,88.0,1.0,
1175.0,Kesqus,Qrwa,2009-08-01,Class5,79.0,1.0,
1176.0,Uhnbd,Xhnd,2006-07-20,Class1,93.0,1.0,
1177.0,Wxrvfd,Tztsczx,2003-09-06,Class4,80.0,1.0,
1178.0,Jlp,Blxqb,2006-06-17,Class4,94.0,1.0,
1179.0,Sdyjpc,Kifwavt,2006-12-24,Class5,92.0,1.0,
1180.0,Ndsa,Opsrwq,2007-03-22,Class4,65.0,1.0,
1181.0,Hdteb,Bkjldsao,2010-08-02,Class2,80.0,1.0,
1182.0,Hth,Ntm,2008-03-30,Class3,67.0,1.0,
1183.0,Jyxyaymf,Jemqs,2000-11-28,Class2,66.0,1.0,
1184.0,Hwmohhm,Srqafsnj,2007-10-01,Class3,68.0,1.0,
1185.0,Jqwp,Vld,2010-12-26,Class5,85.0,1.0,
1186.0,Bfmxwse,Ktuw,2009-09-17,Class5,67.0,1.0,
1187.0,Hry,Jxuw,2005-09-02,Class4,74.0,1.0,
1188.0,Cjg,Pzrwcuet,2010-09-06,Class2,66.0,1.0,
1189.0,Ogenhg,Zsc,2009-03-02,Class1,69.0,1.0,
1190.0,Xjuemddk,Vnpjcaml,2009-01-27,Class4,69.0,1.0,
1191.0,Awtm,Mtgut,2003-06-28,Class5,90.0,1.0,
1192.0,Ltrnmwnm,Lzp,2002-10-07,Class1,83.0,1.0,
1193.0,Csnpkt,Tsbwvu,2007-12-07,Class5,74.0,1.0,
1194.0,Dwmjfkv,Ftvu,2001-12-25,Class3,82.0,1.0,
1195.0,Gky,Ngfpy,2008-08-20,Class4,95.0,1.0,
1196.0,Yeqg,Oayvailg,2010-11-13,Class5,74.0,1.0,
1197.0,Nhavhytr,Zxne,2005-06-27,Class4,81.0,1.0,
1198.0,Lktgzaez,Ksf,2005-02-06,Class4,65.0,1.0,
1199.0,Fxyqltc,Sjaip,2003-09-23,Class1,86.0,1.0,
1200.0,Eyc,Udjbhnm,2002-09-14,Class1,75.0,1.0,
1201.0,Rdamps,Mjglrndc,2003-09-28,Class4,82.0,1.0,
1202.0,Tyjsxbks,Vvygkf,2001-05-27,Class4,69.0,1.0,
1203.0,Nkvl,Mbeexeaa,2005-10-23,Class1,81.0,1.0,
1204.0,Rwt,Axprreei,2000-03-12,Class1,94.0,1.0,
1205.0,Vompfyw,Iox,2009-10-23,Class5,72.0,1.0,
1206.0,Yixvje,Kgqmvats,2006-12-18,Class2,74.0,1.0,
1207.0,Cszgwjwj,Chqf,2003-09-10,Class4,75.0,1.0,
1208.0,Gdubkev,Bmsq,2008-09-25,Class3,82.0,1.0,
1209.0,Qmgdrnmo,Dfdrr,2001-07-26,Class3,76.0,1.0,
1210.0,Ivi,Wnt,2001-10-15,Class3,79.0,1.0,
1211.0,Wteg,Wpwvtut,2000-09-30,Class5,83.0,1.0,
1212.0,Nzgmrioz,Oslpyr,2006-12-30,Class4,74.0,1.0,
1213.0,Giz,App,2008-08-30,Class3,90.0,1.0,
1214.0,Cdrfbld,Otqe,2001-02-28,Class5,69.0,1.0,
1215.0,Uiwdu,Qoypdrlo,2003-11-10,Class5,77.0,1.0,
1216.0,Vlrc,Vadn,2002-08-02,Class3,68.0,1.0,
1217.0,Fwrf,Iddttok,2001-01-21,Class1,95.0,1.0,
1218.0,Snmzkbs,Aoqxbj,2004-12-16,Class3,80.0,1.0,
1219.0,Dxzkr,Zxs,2010-06-13,Class4,68.0,1.0,
1220.0,Trm,Exp,2002-10-19,Class1,78.0,1.0,
1221.0,Wfblsbz,Qip,2004-03-17,Class5,95.0,1.0,
1222.0,Lfmvphn,Lhjmvc,2001-06-27,Class1,83.0,1.0,
1223.0,Aey,Libgmjsy,2003-07-25,Class2,85.0,1.0,
1224.0,Tfdqtmg,Ojia,2006-05-03,Class2,90.0,1.0,
1225.0,Oqdrhk,Bnvd,2003-02-26,Class1,65.0,1.0,
1226.0,Mnhunje,Lsbedgwt,2005-10-09,Class2,80.0,1.0,
1227.0,Ofzjem,Zwasutrj,2010-03-08,Class2,73.0,1.0,
1228.0,Ytssot,Zbpjkxv,2002-09-16,Class2,69.0,1.0,
1229.0,Zuzww,Lnz,2007-10-21,Class5,92.0,1.0,
1230.0,Mhdgc,Nbcrxazl,2003-07-15,Class1,74.0,1.0,
1231.0,Vtxoufj,Fgrh,2008-05-20,Class3,66.0,1.0,
1232.0,Xqjh,Lgbes,2007-02-19,Class2,85.0,1.0,
1233.0,Sce,Tga,2009-09-14,Class4,92.0,1.0,
1234.0,Msr,Otm,2002-09-18,Class3,77.0,1.0,
1235.0,Eopuu,Kai,2007-05-15,Class2,72.0,1.0,
1236.0,Itb,Zcq,2003-04-01,Class5,94.0,1.0,
1237.0,Dvve,Npycuxr,2002-09-15,Class5,95.0,1.0,
1238.0,Bikskg,Enadfurz,2009-12-04,Class3,76.0,1.0,
1239.0,Pmbxai,Qyckpytl,2001-03-30,Class5,74.0,1.0,
1240.0,Iceyvqq,Iymtdzch,2003-06-14,Class1,67.0,1.0,
1241.0,Gvnzu,Tqygdpnx,2010-04-08,Class4,77.0,1.0,
1242.0,Kzio,Kanjtfh,2006-07-12,Class5,83.0,1.0,
1243.0,Zmaftr,Poxxtxpo,2002-02-22,Class1,82.0,1.0,
1244.0,Ozqmd,Zodor,2010-11-24,Class2,70.0,1.0,
1245.0,Ssifdzc,Epcdzkea,2000-02-09,Class4,75.0,1.0,
1246.0,Prpjfhz,Wisrh,2000-06-15,Class4,65.0,1.0,
1247.0,Fnphwx,Iglban,2010-09-06,Class3,80.0,1.0,
1248.0,Drlgvd,Kat,2007-05-20,Class5,74.0,1.0,
1249.0,Kmcp,Ilqs,2009-08-26,Class4,76.0,1.0,
1250.0,Xxz,Kikufze,2003-01-16,Class4,82.0,1.0,
1251.0,Szxul,Ilcxjha,2010-06-19,Class2,83.0,1.0,
1252.0,Zlabp,Ffu,2000-02-01,Class4,94.0,1.0,
1253.0,Xxq,Uvxi,2004-11-06,Class4,93.0,1.0,
1254.0,Zqw,Nqfvrn,2005-11-03,Class5,93.0,1.0,
1255.0,Tcq,Enkxwd,2001-06-02,Class5,77.0,1.0,
1256.0,Rbxtvkth,Mrwodnvf,2001-12-19,Class1,95.0,1.0,
1257.0,Neycudft,Euvoyvm,2009-08-04,Class1,77.0,1.0,
1258.0,Tqfds,Qmfawlfu,2000-07-18,Class2,85.0,1.0,
1259.0,Yvddy,Rnjdfat,2009-06-06,Class3,86.0,1.0,
1260.0,Hdjlcuv,Lmrdho,2005-08-15,Class5,81.0,1.0,
1261.0,Ojx,Qzor,2009-01-01,Class4,66.0,1.0,
1262.0,Fcul,Hchtu,2008-10-07,Class3,94.0,1.0,
1263.0,Prrpv,Byxkog,2000-07-02,Class3,91.0,1.0,
1264.0,Djgwd,Keeph,2010-10-29,Class3,65.0,1.0,
1265.0,Arxx,Loyo,2010-04-14,Class4,67.0,1.0,
1266.0,Zxmjaml,Eiq,2006-06-13,Class5,91.0,1.0,
1267.0,Sto,Kzrrcmr,2001-01-25,Class3,84.0,1.0,
1268.0,Bjqlqu,Mwag,2004-06-29,Class3,92.0,1.0,
1269.0,Sfyjp,Hlgiolg,2008-11-08,Class2,86.0,1.0,
1270.0,Wgwscn,Yefa,2009-01-21,Class5,66.0,1.0,
1271.0,Mvtjwl,Sunfzbne,2009-06-06,Class4,78.0,1.0,
1272.0,Usoe,Ukcpky,2002-07-08,Class5,91.0,1.0,
1273.0,Way,Cwhifivu,2002-04-14,Class5,87.0,1.0,
1274.0,Iokwup,Rnaia,2009-04-26,Class5,78.0,1.0,
1275.0,Nfayrrio,Xzucf,2008-11-07,Class1,74.0,1.0,
1276.0,Kzxs,Iwvipbt,2005-01-24,Class2,94.0,1.0,
1277.0,Jdwbe,Oplj,2007-02-04,Class5,83.0,1.0,
1278.0,Unclub,Rsur,2009-08-02,Class3,74.0,1.0,
1279.0,Vwi,Paeajja,2007-10-25,Class1,84.0,1.0,
1280.0,Jijsl,Cygthal,2005-12-10,Class4,68.0,1.0,
1281.0,Ovh,Vsqr,2000-02-03,Class3,86.0,1.0,
1282.0,Cmxdkv,Ipqf,2009-08-15,Class1,79.0,1.0,
1283.0,Kqzsy,Oshg,2004-12-07,Class2,70.0,1.0,
1284.0,Ulonvyjl,Kwomyppt,2009-07-28,Class2,73.0,1.0,
1285.0,Hgqgdn,Rupz,2010-07-15,Class5,93.0,1.0,
1286.0,Jsycbcy,Yks,2009-07-23,Class2,92.0,1.0,
1287.0,Twr,Fysug,2003-06-29,Class4,84.0,1.0,
1288.0,Gtdldk,Tst,2009-07-13,Class3,80.0,1.0,
1289.0,Aczbvw,Zywtk,2006-06-23,Class1,94.0,1.0,
1290.0,Whlzvg,Nwam,2000-06-02,Class3,91.0,1.0,
1291.0,Txk,Jckp,2006-04-05,Class3,88.0,1.0,
1292.0,Ops,Xqbgnt,2006-03-12,Class3,86.0,1.0,
1293.0,Axv,Adf,2001-01-18,Class3,95.0,1.0,
1294.0,Edutu,Opahsgb,2009-04-26,Class3,71.0,1.0,
1295.0,Hcydaaam,Qjnvrabx,2006-07-17,Class3,74.0,1.0,
1296.0,Ttmppdhx,Eohhtxlj,2003-09-12,Class1,72.0,1.0,
1297.0,Rzzlln,Uoru,2002-04-25,Class1,65.0,1.0,
1298.0,Kfdt,Oicz,2006-07-24,Class3,73.0,1.0,
1299.0,Iodpula,Swyynvk,2006-12-07,Class3,89.0,1.0,
1300.0,Wnxl,Yem,2009-03-05,Class5,84.0,1.0,
1301.0,Baribo,Oyfcfgxb,2001-06-27,Class4,76.0,1.0,
1302.0,Agdnrvo,Lys,2005-04-23,Class2,70.0,1.0,
1303.0,Gefp,Ssd,2007-04-28,Class1,75.0,1.0,
1304.0,Hcbhcok,Pjvy,2004-02-15,Class5,74.0,1.0,
1305.0,Immku,Tgxdaw,2001-12-25,Class3,81.0,1.0,
1306.0,Idqh,Qgtxserz,2007-06-29,Class5,95.0,1.0,
1307.0,Wnzwgol,Qskjkc,2009-07-15,Class5,81.0,1.0,
1308.0,Vig,Lzd,2001-11-09,Class2,84.0,1.0,
1309.0,Nfkmsyb,Omguckg,2004-09-24,Class2,87.0,1.0,
1310.0,Kcgroaju,Fxeozm,2000-12-25,Class2,72.0,1.0,
1311.0,Zjuwg,Hxhcllwe,2002-10-19,Class3,88.0,1.0,
1312.0,Ayqavsr,Pnw,2008-07-26,Class2,79.0,1.0,
1313.0,Pdfzie,Nzcuoi,2002-03-15,Class3,85.0,1.0,
1314.0,Hfozij,Vrgpx,2006-08-13,Class2,66.0,1.0,
1315.0,Fqn,Wqllwx,2006-09-08,Class5,79.0,1.0,
1316.0,Vtjflxx,Keufq,2009-11-04,Class4,88.0,1.0,
1317.0,Egcwu,Esunzpvv,2010-05-31,Class1,80.0,1.0,
1318.0,Xxbzjo,Cvj,2007-05-14,Class1,74.0,1.0,
1319.0,Rlqzdb,Juavonr,2002-07-11,Class2,80.0,1.0,
1320.0,Zlezgnoq,Zsxbl,2010-02-15,Class1,69.0,1.0,
1321.0,Yfcpiz,Uml,2008-12-31,Class3,74.0,1.0,
1322.0,Jojfcli,Rmbh,2010-07-16,Class4,88.0,1.0,
1323.0,Mfym,Cthh,2004-04-22,Class4,72.0,1.0,
1324.0,Zzlofhv,Cbhp,2001-06-23,Class4,80.0,1.0,
1325.0,Shqzp,Juucle,2003-05-28,Class2,83.0,1.0,
1326.0,Gqwasagd,Pgrp,2004-07-01,Class3,90.0,1.0,
1327.0,Qkwvs,Abkmz,2010-03-13,Class2,88.0,1.0,
1328.0,Stqt,Wlthagq,2002-01-27,Class2,94.0,1.0,
1329.0,Xycao,Tywbcmno,2003-10-17,Class4,72.0,1.0,
1330.0,Vcyxgp,Lyt,2003-07-20,Class4,67.0,1.0,
1331.0,Jamzhk,Eyzkh,2002-07-28,Class4,73.0,1.0,
1332.0,Gpfi,Shs,2000-02-08,Class4,80.0,1.0,
1333.0,Nvnwygx,Uka,2008-12-28,Class3,88.0,1.0,
1334.0,Jpkott,Ljbb,2007-08-26,Class4,74.0,1.0,
1335.0,Tftmfx,Deurjo,2010-12-28,Class5,93.0,1.0,
1336.0,Aolaqruh,Svszvugs,2000-08-18,Class5,84.0,1.0,
1337.0,Brc,Ijr,2008-12-19,Class3,87.0,1.0,
1338.0,Qpqtb,Sdprpmg,2002-06-12,Class4,80.0,1.0,
1339.0,Aqxofa,Frfxj,2001-06-07,Class2,78.0,1.0,
1340.0,Vpl,Uaa,2007-05-17,Class4,84.0,1.0,
1341.0,Lyiynk,Vumcylqq,2006-01-08,Class5,91.0,1.0,
1342.0,Tabvtpe,Xfvnnygx,2007-06-10,Class5,65.0,1.0,
1343.0,Bar,Vxqfenk,2003-01-11,Class5,73.0,1.0,
1344.0,Mnn,Wtglo,2002-06-20,Class2,78.0,1.0,
1345.0,Vncygbob,Jacok,2002-05-25,Class4,85.0,1.0,
1346.0,Fikhgxa,Jlpyi,2008-06-14,Class3,69.0,1.0,
1347.0,Jybalm,Hgsfd,2004-09-01,Class3,83.0,1.0,
1348.0,Tas,Tcjxrphq,2009-05-09,Class5,83.0,1.0,
1349.0,Ybblnp,Edmaw,2010-01-08,Class4,90.0,1.0,
1350.0,Ueshx,Aiblzctj,2009-07-26,Class3,84.0,1.0,
1351.0,Dljvoviu,Acezcnt,2001-08-29,Class1,80.0,1.0,
1352.0,Vxus,Logcjwe,2004-10-14,Class3,69.0,1.0,
1353.0,Ezhwemel,Futlj,2010-07-04,Class3,69.0,1.0,
1354.0,Wyuovjy,Bfpd,2006-01-17,Class1,82.0,1.0,
1355.0,Mfahujdn,Kdaaavha,2003-05-16,Class3,77.0,1.0,
1356.0,Bxz,Uhhcs,2000-08-13,Class3,70.0,1.0,
1357.0,Wqhj,Tak,2008-01-01,Class1,69.0,1.0,
1358.0,Gwagibi,Bxu,2008-02-01,Class3,74.0,1.0,
1359.0,Rjnagxav,Ktcox,2001-11-23,Class2,93.0,1.0,
1360.0,Afjn,Ltprpgh,2005-11-27,Class2,71.0,1.0,
1361.0,Znidn,Yuj,2000-08-29,Class5,87.0,1.0,
1362.0,Jlzrdfp,Rkcbfe,2005-10-31,Class5,65.0,1.0,
1363.0,Qwwgdvjm,Cuhpb,2010-04-29,Class5,67.0,1.0,
1364.0,Wzxc,Oen,2008-04-25,Class4,79.0,1.0,
1365.0,Aotisj,Liso,2001-09-05,Class5,65.0,1.0,
1366.0,Jjrmaak,Uirjoole,2000-04-24,Class3,84.0,1.0,
1367.0,Mag,Rndwxddx,2002-06-11,Class4,85.0,1.0,
1368.0,Ucokrnel,Jqdpyut,2007-03-29,Class5,71.0,1.0,
1369.0,Oda,Hyzkxp,2007-03-09,Class1,81.0,1.0,
1370.0,Mwtgj,Xjdlrth,2005-09-23,Class2,72.0,1.0,
1371.0,Yxyj,Laoajrt,2006-11-16,Class4,74.0,1.0,
1372.0,Imyee,Vpler,2010-11-13,Class4,65.0,1.0,
1373.0,Almbxx,Xkd,2003-08-12,Class2,84.0,1.0,
1374.0,Ikhyayml,Uwkvsqk,2005-03-01,Class1,77.0,1.0,
1375.0,Bcklea,Kfqqq,2007-08-25,Class3,78.0,1.0,
1376.0,Kwbvpb,Tgeurro,2000-10-26,Class1,67.0,1.0,
1377.0,Ril,Whovq,2007-05-19,Class2,69.0,1.0,
1378.0,Gln,Cgl,2001-05-22,Class1,70.0,1.0,
1379.0,Ltaa,Mub,2001-06-21,Class4,81.0,1.0,
1380.0,Pogpi,Uxqd,2006-02-17,Class4,65.0,1.0,
1381.0,Aplpmq,Wystpu,2010-06-14,Class5,90.0,1.0,
1382.0,Wjpn,Xhsrle,2003-08-14,Class3,86.0,1.0,
1383.0,Abamafwv,Eoxqpln,2001-03-29,Class4,79.0,1.0,
1384.0,Ospf,Hsvoaj,2006-12-15,Class2,76.0,1.0,
1385.0,Ozohp,Zbk,2007-10-20,Class5,92.0,1.0,
1386.0,Xxsohzhj,Wwwse,2001-11-21,Class1,86.0,1.0,
1387.0,Ttdib,Ndxyki,2000-02-22,Class3,72.0,1.0,
1388.0,Ydgkzbfa,Jizl,2002-05-01,Class1,79.0,1.0,
1389.0,Bbf,Bnflyad,2000-10-13,Class5,75.0,1.0,
1390.0,Tapfld,Phfi,2002-06-16,Class5,76.0,1.0,
1391.0,Qqyetwb,Qulmikl,2007-09-05,Class1,95.0,1.0,
1392.0,Yqrvzx,Wupsik,2001-10-26,Class2,93.0,1.0,
1393.0,Hvio,Gtmap,2007-03-15,Class5,88.0,1.0,
1394.0,Wea,Ync,2004-06-19,Class1,86.0,1.0,
1395.0,Lledsl,Hfi,2000-07-02,Class4,77.0,1.0,
1396.0,Tpasf,Ghyams,2008-09-23,Class4,90.0,1.0,
1397.0,Yqy,Uqjh,2004-09-06,Class4,69.0,1.0,
1398.0,Dpjzqmp,Hjnexbgd,2000-12-22,Class2,76.0,1.0,
1399.0,Oru,Mse,2010-03-08,Class5,69.0,1.0,
1400.0,Yunttx,Tguvnvtx,2000-03-12,Class3,78.0,1.0,
1401.0,Fzrn,Ziiootx,2007-05-20,Class2,88.0,1.0,
1402.0,Lnkjt,Trfq,2008-03-19,Class2,72.0,1.0,
1403.0,Vwl,Pxdgng,2010-12-10,Class4,89.0,1.0,
1404.0,Jzrwswxq,Whdqbq,2005-07-10,Class5,76.0,1.0,
1405.0,Dtupv,Jyzkow,2001-02-18,Class4,87.0,1.0,
1406.0,Ixk,Xxzwcb,2008-07-25,Class4,88.0,1.0,
1407.0,Wnfr,Ftakfqkh,2005-07-26,Class3,68.0,1.0,
1408.0,Yllj,Lhv,2001-07-09,Class4,87.0,1.0,
1409.0,Qnrgwb,Ktdygi,2000-03-01,Class4,90.0,1.0,
1410.0,Sfaybrh,Nnzkd,2008-06-14,Class5,81.0,1.0,
1411.0,Weehq,Dwrpim,2002-03-17,Class2,67.0,1.0,
1412.0,Bbkwcpch,Ocziz,2002-09-14,Class3,76.0,1.0,
1413.0,Yfpwby,Xyie,2004-08-07,Class5,70.0,1.0,
1414.0,Ifho,Hibf,2009-07-07,Class2,67.0,1.0,
1415.0,Uylxyvf,Ghkfhf,2003-09-09,Class3,88.0,1.0,
1416.0,Zbqndjot,Zgx,2010-12-19,Class1,91.0,1.0,
1417.0,Wcwjdf,Ohuuacud,2007-05-12,Class2,95.0,1.0,
1418.0,Tdklz,Vxklgqj,2002-12-11,Class4,73.0,1.0,
1419.0,Tzaqyrf,Addcso,2004-05-21,Class1,70.0,1.0,
1420.0,Ehjq,Dnqgzv,2004-01-31,Class1,72.0,1.0,
1421.0,Zrtkttn,Bccpp,2006-06-26,Class2,68.0,1.0,
1422.0,Rrcapiux,Qgfwbg,2008-10-24,Class3,70.0,1.0,
1423.0,Tlosnav,Skvvxow,2002-08-09,Class2,88.0,1.0,
1424.0,Tqupkg,Fiagrczi,2002-05-28,Class5,80.0,1.0,
1425.0,Isdqut,Uqtux,2002-07-17,Class2,69.0,1.0,
1426.0,Naxbavqc,Mlxblxg,2004-01-08,Class3,65.0,1.0,
1427.0,Yjzntzkv,Usk,2005-01-25,Class3,94.0,1.0,
1428.0,Xoothdp,Fntiaqh,2000-06-01,Class3,94.0,1.0,
1429.0,Bnniu,Falqt,2002-05-19,Class1,78.0,1.0,
1430.0,Zriet,Eywl,2008-11-26,Class2,81.0,1.0,
1431.0,Tyzvnt,Pnc,2005-05-28,Class1,91.0,1.0,
1432.0,Mru,Qjglgfv,2009-06-27,Class3,65.0,1.0,
1433.0,Vgbihpk,Fgfbqi,2003-11-22,Class4,90.0,1.0,
1434.0,Tjccnkhj,Plflcnz,2002-05-17,Class2,91.0,1.0,
1435.0,Kpa,Uzggvc,2005-02-01,Class1,74.0,1.0,
1436.0,Hbxy,Xfqs,2009-12-13,Class2,65.0,1.0,
1437.0,Snd,Pqooiur,2009-09-12,Class4,93.0,1.0,
1438.0,Qhbf,Tjqxcqrd,2010-08-17,Class3,92.0,1.0,
1439.0,Bznf,Rqod,2007-05-21,Class4,85.0,1.0,
1440.0,Ibk,Gqkkgkwk,2008-01-28,Class4,87.0,1.0,
1441.0,Huwrgog,Sqbsjr,2001-08-29,Class1,85.0,1.0,
1442.0,Cjbn,Owird,2010-05-15,Class4,87.0,1.0,
1443.0,Sozrb,Lounytd,2002-05-17,Class5,90.0,1.0,
1444.0,Ckel,Khymp,2010-08-14,Class2,88.0,1.0,
1445.0,Intltc,Svziyh,2002-03-21,Class1,71.0,1.0,
1446.0,Wcwcn,Jwlyvkl,2004-03-02,Class4,91.0,1.0,
1447.0,Zxtienl,Mss,2007-01-08,Class1,75.0,1.0,
1448.0,Dngdybf,Ihqhc,2008-05-04,Class2,70.0,1.0,
1449.0,Eers,Kana,2010-03-31,Class1,77.0,1.0,
1450.0,Nea,Tfaba,2006-08-29,Class1,80.0,1.0,
1451.0,Aohylosz,Hkqkzgz,2002-11-06,Class1,84.0,1.0,
1452.0,Jwjakbon,Nahvl,2008-01-24,Class4,83.0,1.0,
1453.0,Vqihjv,Gekc,2007-10-17,Class5,86.0,1.0,
1454.0,Esql,Ccx,2003-11-07,Class5,65.0,1.0,
1455.0,Gigfjb,Kksmoyis,2010-03-05,Class2,70.0,1.0,
1456.0,Fnbn,Msbrp,2008-12-03,Class5,93.0,1.0,
1457.0,Udee,Htxzme,2000-07-04,Class3,95.0,1.0,
1458.0,Wws,Ljmjsst,2000-04-11,Class2,67.0,1.0,
1459.0,Btci,Oqwmgok,2005-06-13,Class4,66.0,1.0,
1460.0,Caqxuhr,Etqxsdju,2004-08-12,Class1,87.0,1.0,
1461.0,Xroh,Jvnnddok,2008-05-28,Class4,68.0,1.0,
1462.0,Vzree,Ltmlpbeh,2004-03-24,Class5,88.0,1.0,
1463.0,Ohiktfy,Ohxc,2004-05-06,Class4,77.0,1.0,
1464.0,Cxuvw,Xeex,2004-05-19,Class1,68.0,1.0,
1465.0,Nbynrvg,Awnept,2008-09-20,Class3,87.0,1.0,
1466.0,Ips,Koi,2002-05-26,Class2,65.0,1.0,
1467.0,Ecdhqjyp,Dsvwmgfr,2009-05-02,Class3,82.0,1.0,
1468.0,Hwfmqu,Llhelf,2010-12-22,Class5,83.0,1.0,
1469.0,Tzf,Sgo,2004-08-21,Class4,81.0,1.0,
1470.0,Dqzrctzb,Ntkv,2004-07-17,Class4,94.0,1.0,
1471.0,Ffiuga,Hmnpqey,2002-06-27,Class3,70.0,1.0,
1472.0,Jscu,Tbzxd,2000-01-20,Class4,81.0,1.0,
1473.0,Sml,Hjvu,2004-02-22,Class2,90.0,1.0,
1474.0,Qjx,Gaqrtbfk,2004-08-14,Class3,65.0,1.0,
1475.0,Bphdcoo,Loypx,2001-03-01,Class4,80.0,1.0,
1476.0,Kwa,Rchl,2001-08-24,Class5,92.0,1.0,
1477.0,Pvgoblq,Vavh,2008-09-14,Class3,82.0,1.0,
1478.0,Rrlyug,Dpcjtym,2009-10-08,Class1,91.0,1.0,
1479.0,Jhq,Wmltfy,2003-09-03,Class4,73.0,1.0,
1480.0,Oqaqqa,Uropeauc,2002-08-02,Class5,65.0,1.0,
1481.0,Uov,Nmxey,2004-06-18,Class2,88.0,1.0,
1482.0,Laupiwn,Buhbsj,2005-11-04,Class5,74.0,1.0,
1483.0,Auas,Sgps,2001-02-17,Class5,85.0,1.0,
1484.0,Kpfdivmw,Onij,2006-06-06,Class3,74.0,1.0,
1485.0,Racjfucu,Tdlms,2000-04-21,Class1,83.0,1.0,
1486.0,Hkka,Syrhi,2003-12-03,Class5,76.0,1.0,
1487.0,Sdxxa,Vrstkvva,2006-03-01,Class4,68.0,1.0,
1488.0,Mcvaa,Wrtfxat,2007-06-17,Class3,95.0,1.0,
1489.0,Fspnwvro,Zhskw,2007-03-10,Class1,66.0,1.0,
1490.0,Webzhco,Mpsalyc,2002-01-25,Class1,71.0,1.0,
1491.0,Mkpxowzp,Cohomqry,2009-06-04,Class2,95.0,1.0,
1492.0,Lizl,Dlbz,2006-09-27,Class3,66.0,1.0,
1493.0,Jpvi,Sysqha,2009-02-22,Class2,76.0,1.0,
1494.0,Hgurgv,Anrshta,2001-10-16,Class2,80.0,1.0,
1495.0,Hkzmppvq,Vaxdffav,2004-11-14,Class4,74.0,1.0,
1496.0,Dhglc,Rhq,2008-07-21,Class2,94.0,1.0,
1497.0,Uei,Wpccc,2004-02-12,Class4,81.0,1.0,
1498.0,Wclfa,Dleztqq,2001-03-11,Class5,86.0,1.0,
1499.0,Cvu,Kags,2007-11-04,Class5,93.0,1.0,
1500.0,Jvpme,Pahin,2002-11-27,Class3,70.0,1.0,
1501.0,Ljuvgvt,Oezqrv,2004-04-21,Class5,94.0,1.0,
1502.0,Ppucfwg,Jya,2003-02-14,Class3,76.0,1.0,
1503.0,Kqhj,Ayzcc,2010-02-24,Class3,67.0,1.0,
1504.0,Ovkwj,Ajypi,2001-10-21,Class1,79.0,1.0,
1505.0,Cgin,Xrhktyox,2002-04-17,Class1,87.0,1.0,
1506.0,Sdgrh,Laxaxtcf,2005-08-03,Class1,95.0,1.0,
1507.0,Zhnsmm,Eiee,2005-08-14,Class3,87.0,1.0,
1508.0,Zneefu,Ksgk,2004-07-01,Class3,86.0,1.0,
1509.0,Edwsu,Fucz,2002-03-19,Class5,70.0,1.0,
1510.0,Xfi,Hpfmj,2006-06-09,Class1,90.0,1.0,
1511.0,Tzhpgltv,Oreeya,2000-04-14,Class2,93.0,1.0,
1512.0,Qrr,Drvbvqbl,2007-08-06,Class1,85.0,1.0,
1513.0,Csdyhy,Acvgqmmf,2001-03-18,Class4,84.0,1.0,
1514.0,Htitcne,Zfw,2010-03-14,Class5,91.0,1.0,
1515.0,Pngduyyd,Riuofkwc,2008-07-01,Class4,65.0,1.0,
1516.0,Hllmjpvi,Jzvamieh,2003-09-08,Class2,94.0,1.0,
1517.0,Smphg,Bbbir,2003-02-05,Class5,87.0,1.0,
1518.0,Rueewvp,Nrpfen,2006-04-16,Class1,88.0,1.0,
1519.0,Mhbsfm,Tyytovj,2010-03-28,Class5,89.0,1.0,
1520.0,Urnbslnj,Lza,2004-08-14,Class2,77.0,1.0,
1521.0,Roqe,Aeczago,2001-01-21,Class1,70.0,1.0,
1522.0,Aejio,Tpohwc,2004-02-29,Class1,78.0,1.0,
1523.0,Cuadcfnw,Zhcmwkc,2004-04-23,Class3,71.0,1.0,
1524.0,Tpkzrjv,Xyvmjq,2000-10-18,Class1,94.0,1.0,
1525.0,Tzgq,Dfntvgj,2000-02-17,Class5,89.0,1.0,
1526.0,Ztdfembg,Swb,2008-03-21,Class3,66.0,1.0,
1527.0,Tjibrh,Ppadvsbe,2003-06-24,Class5,90.0,1.0,
1528.0,Hlapyd,Svmf,2007-02-05,Class3,86.0,1.0,
1529.0,Wwgah,Vsktmhi,2002-08-06,Class1,83.0,1.0,
1530.0,Hzq,Jlludznv,2003-03-12,Class2,82.0,1.0,
1531.0,Jnlcizle,Limx,2009-05-11,Class5,78.0,1.0,
1532.0,Xcsmlh,Hzhj,2007-04-10,Class1,95.0,1.0,
1533.0,Tpzdhdwg,Zif,2002-11-15,Class5,72.0,1.0,
1534.0,Hshb,Aekow,2003-05-06,Class5,71.0,1.0,
1535.0,Mra,Uuqqr,2000-09-08,Class2,89.0,1.0,
1536.0,Cmbmdzkj,Ert,2003-09-02,Class4,69.0,1.0,
1537.0,Nqrvym,Jyxowi,2007-02-23,Class3,94.0,1.0,
